Block_ID Up Down Public_Key_Requester Total_Up_Requester Total_Down_Requester Sequence_Number_Requester Previous_Hash_Requester Public_Key_Responder Total_Up_Responder Total_Down_Responder Sequence_Number_Responder Previous_Hash_Responder
ikmQKw/eAUFSkHNn+t45goMq1Ag= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 6 18 agbL3t+3fhqA2GTUy9AV0h9MesQ= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 8 8 agbL3t+3fhqA2GTUy9AV0h9MesQ=
isweARyxPwQHAeG9TInYwM2pFOQ= 1 0 j/wVxn+ZE2gk0FBD6VOhaMFwUmkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 7 0 6 JO/7ec/QKi10BTls8LCrsZCTwmo= h8VAxpcZTxx6B4A9p1ifbYbqFxMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 7 6 JO/7ec/QKi10BTls8LCrsZCTwmo=
iv5TcrzFO90CidSA7LiGCeYYPSA= 1 0 ED2Rwa/sJ6e9gkXJUysi0xkrn54wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 1 2 zRDGGv98nbqrPmWKC7pJFb5P1K4= GorsX6HSrirKn9je83homORXaK0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 3 3 zRDGGv98nbqrPmWKC7pJFb5P1K4=
i7+3qGlqvcONdBre/yBrepX12dg= 1 0 tipXqHcnfhbg+EBPGPSQDMjJDdUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 0 3 xFKqwwMVPSTSAcOXV/iwPq4qVy0= vrpDbH8rcKLL0EDvswiE6T61cj0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 8 5 xFKqwwMVPSTSAcOXV/iwPq4qVy0=
jhmHEG9X5b8+t9YKWK29QNdGlUE= 1 0 6keQdNKIlTvTthqGDqJBntSUhUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 39 12 17 WnnL/bXLRA/LQcXRzsa3Il3CAuU= lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 25 40 37 DFlF1eYsoIrAVuoGuFxn9zLFCWE=
jjuNpajBiWRx9M31tfpHQ/xqq+4= 1 0 Rt4PvQZT9BvXwSrpxvLwhAfmymkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 1 9 V7Iejxq5kKzIqkYhr3glu770gdQ= epUbaNhYDqXv4iCewxM8P8SHd+swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 17 13 wzzagk2uBUWhhlpJc2ujCa/A1dE=
jnWflp/+Vx5VbEmvFBWIrNnT6Lg= 1 0 tlsPispJjk23sEt4DG1kygUr5TowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 18 0 17 G8lP11v7hx3TF/CXeiiYRHE6rh4= oxEzCJ6qDIe5PcKstcjupq1zKUQwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 20 9 wzzagk2uBUWhhlpJc2ujCa/A1dE=
jqXnuqklrIlL43chZz3bIDFIPNw= 1 0 vJj2RXBDqkzMBkuOZfGQKmn3ZSAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= YqgSlXJr7GJ4Ivo81JUz+VtNTzkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 4 4 /b0WD1sLERNqM/TgcYYyeQgVsts=
j0RdrlDjBSsMyGkc4/rfkcgGlLY= 1 0 NZqM/l2d2er3XOVImTDIV7zDZgswMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 1 8 5V1tU8lJ7Lp9MDkRpnkxVU/lYv4= uWepyoLh/yrMvHgAPrWAp5dnvsEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 4 4 5V1tU8lJ7Lp9MDkRpnkxVU/lYv4=
j4eF3zshfwse3ILojhkO6+1M6FE= 1 0 TqMTuOf4ZBLdQi1nyckUmYsmkXwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 0 3 XvgtkPOUiQaRWJ0KiGgi6bopsDU= 5vrGuG0HVNVcPAEzfCHrO/JwObowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 4 3 XvgtkPOUiQaRWJ0KiGgi6bopsDU=
kAdI8PvDCn2y13/MPBla8tFlFXk= 1 1 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 55 29 55 E82pXHSgDYPQk/5ROE6iNt4daMA= mqNQM0LMhERnb5UqJz52m1VkO8YwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 26 12 tcqWO7Pb9wqU0vI39q8bQ1pKgQ8=
kA8a2otkXjy4hK6E2hB91ajoNxw= 1 0 1hoJsYZcE/+/eDucWflORoPfq08wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 28 0 19 TyMcVoxDB23YubbmDhJfZK8k10U= ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 7 19 4y0oP9gg7SpHPqpKgR8Q50vvb0I=
kEQxSknbHmg80x+tYYEFvmyiKpk= 1 0 vJj2RXBDqkzMBkuOZfGQKmn3ZSAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 3 4 BhItJVjMhOFsxmuMcLyEsrsV/G0= YqgSlXJr7GJ4Ivo81JUz+VtNTzkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 7 7 +lU01H3TSLYC6awBvDE/kj0IEfM=
kLYKZ6oSgjRFj+ICiYmZvAe2oqI= 1 0 Rt4PvQZT9BvXwSrpxvLwhAfmymkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 10 0 7 nxFEXEV6cK/b5sh4jAciki53BUA= epUbaNhYDqXv4iCewxM8P8SHd+swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 14 10 OwPOi+HGm2O7zUl9tqcG58Ohm5w=
kMIEq12TDdUYMF3tmtvnUq5Ey24= 1 0 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 10 14 tTjXFjHt80fEG9JWPkT+ykAMHQE= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 12 5 tHhrGo5uH5FCkUmvqbjbwaC0iA0=
kN7T/g8gMLiki2N6Xrda13p3Ztg= 1 0 GorsX6HSrirKn9je83homORXaK0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 7 4 6 UP+pZnIr3fGF2wyj8VvCrQEqjXY= xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 16 14 SVeRhE5Vix4zY1vqER+J1q1Ch6k=
kUb4Q2bkoiOd3B8K1lOOaw+xJa0= 4 0 CfLkDySoPPB60919RE8FEy1ybt0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 22 23 16 ccw/njCtWiumeNboxql2CWn+uTU= qS6E9rQ7eWr/ZvutAXB22isjgoYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 13 13 K8R6lZcDv5Ltx9Z92S1sQek+C8w=
kYBgxV2HhBN/RgM3WeSn1l2878g= 2 0 C8PBFLrrtFrYujqCKE4WJvB7Kp4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 0 2 gaHPwfv3C4rdW3d6SaTt10Q8XIk= lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 2 3 J4ct1Kc1tuxJQ9J6PPVBDFqYGDQ=
kYHAwRM0A7rRRkEfxAIzhoUt9O8= 1 0 C8PBFLrrtFrYujqCKE4WJvB7Kp4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 2 2 a1pQkffXCgI1bkYEdHG6oqsa2V4=
kmxrCLRou1dk+qTHn87tMyZsOGU= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 5 10 ImBnGp6e9ZNSpKyT9jyDQgdlhCE= O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 2 3 ImBnGp6e9ZNSpKyT9jyDQgdlhCE=
k9Ter6ssGEJYvjVsJwm9Jw4LItM= 1 0 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 28 36 41 qoecekJbUOrrYWU0P3XgiTHH0Bk= SXUrZ3sKDNK7uYJnh4OYA8ekFHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 16 35 17 qhZYCjDaISNUjKmjXfTLmRVaGFA=
k9nv89/RBMoQV6hNgWN7EAK3Q54= 1 0 h8VAxpcZTxx6B4A9p1ifbYbqFxMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 7 10 VeCcQZoJT0+Y0VWZs/uSOESUZHA= xJ/jTkh8zjyyGyQM5URZhrsJNDMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 4 3 VeCcQZoJT0+Y0VWZs/uSOESUZHA=
lHHwQCCyROqUAZUDbGjeHopR48M= 1 0 6keQdNKIlTvTthqGDqJBntSUhUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 0 3 1dGWMRe1wjz1wiM7IEGm9dthYzE= lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 11 12 dNLU98psIddhdEwTi2Q9HW72wYQ=
ll30zbEx+CVEIQjXG9c+4CbC3+s= 1 0 tipXqHcnfhbg+EBPGPSQDMjJDdUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 22 10 20 LqDjQICH+b1sREiYUoYIethlisM= vJj2RXBDqkzMBkuOZfGQKmn3ZSAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 12 14 LqDjQICH+b1sREiYUoYIethlisM=
lqfqFW498ZjxgbcCfBSp60Jk8Ys= 1 0 zpd+S+dpjSKEsg3uWIDXRa0auJwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 0 4 pvzOMzTOL4HApppSF5dfzslbFrY= CfLkDySoPPB60919RE8FEy1ybt0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 6 6 h/XXleOcfNyO5tgjCxR5QEJPQFM=
lsT1XbYnxWRGoDHp9heCLrnxHGc= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 19 6 24 sRY5A+DR8BZKQLG7R93chmCMPyA= O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 8 9 sRY5A+DR8BZKQLG7R93chmCMPyA=
lvg2PIqXIyqTA6kyGWMSRDJAoC4= 1 0 6keQdNKIlTvTthqGDqJBntSUhUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 15 0 5 D8jCHLjMkQ19PpS0PpLuNy/h2pE= lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 13 16 CJqrdJp40rRMTLwMYJD0ndB2tIY=
lv8780QMnKLxmJdzU+ftaGjrcWI= 1 0 tlsPispJjk23sEt4DG1kygUr5TowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 0 4 LZCHrdbLZ4aELeePIoH2EYWHg1g= 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 5 5 LZCHrdbLZ4aELeePIoH2EYWHg1g=
l1b01sl7nxYs+DcQOh/mNZ1PdH0= 1 0 CimhPg6hP3A/5uhofEQrr5GQN/MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 0 2 3wx9EgZk5Cuv1kmfHJv0yplKYdc= 55KO+46wjg2U4DkddfXzBuaVYGIwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 4 2 3wx9EgZk5Cuv1kmfHJv0yplKYdc=
l6BlfsEH/IbrH3G7P0k0f7CZZu8= 1 0 tipXqHcnfhbg+EBPGPSQDMjJDdUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 16 10 14 XSf44dLOW6qNSyNTJibZYqHsyoY= vJj2RXBDqkzMBkuOZfGQKmn3ZSAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 8 10 XSf44dLOW6qNSyNTJibZYqHsyoY=
l6/Ksvh9r4ZtGifg6yRn1zukUgg= 1 0 epUbaNhYDqXv4iCewxM8P8SHd+swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 19 17 OtuTcG5k2BnhtwFjbVileygPSMM= ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 19 12 30 OtuTcG5k2BnhtwFjbVileygPSMM=
l/xeAAPQjmDyrAriMGHPx5urz+4= 3 0 zVI68ZRxi1PWP3GgF0pvZtrCM2swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 19 12 tekmJoqc76V2wLjfxJA0l5wSeB0= oza9ccz5wsW+l9Ip8F5J095kxQUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 3 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
mKxkd/RFT9jqozu1u/T6GnlIqUA= 1 0 HB5xvt4lWNqiQI5ZzZ5xCyWdMHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 12 14 msnEBIXAGRqn1RMRO+ePZ4EIXn8= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 27 27 R55joU0a8YejkqTeXZvj66sAkqE=
mQHZDcYRUY1p8NdM7GxhQi8gBmo= 3 0 mqNQM0LMhERnb5UqJz52m1VkO8YwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 0 1 6/gUGvBv+WZBZhiOitgTxt1LmPI= 5w4VOElhz/QMjoIotBntn37jP/0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 3 2 /ZWUsvR8454VQ82eD9STVnFAGJ8=
mTb4WeVLgA74R9NSFhiwJVxT6wQ= 1 0 t04h2NRqmwuHuyY37Uk7z4mXuCkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 11 4 1EGXa3r51srwTxbVIWowiyA0mdo= PtBSz+ygzxZtiC7MKCvZEFUVK+MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 12 7 pmCQLicNS7TbiKrlbcDdbnxE+0E=
mctL0Q002apFI5xftEJCj9Ea1Mw= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 4 5 IuYEhJzzRJ/6CvaY3EewLYHJoVk= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 1 1 2u5WNot4j/vetmrFl2W4dbhLd1U=
miYf8QXM80aH8rTGZl7icNetzQ4= 1 0 GorsX6HSrirKn9je83homORXaK0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 0 1 f6n0gHj50GPbalokcvKa7mqpRf8= xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 3 2 GZxW+AXznWd4CbrwRvhxwR4LaJM=
mjAgJWEgUTgTtuxbdrA2zguPH9A= 1 0 HaEBqtgrZsLiDB5cK7t5k2ftu0IwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 4 7 tPYcjoQlVL32ENbL55kw3tFuuzw= aMcS+guoDmrGofa/WZbdaNNujiYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 10 9 Frc980mmgQsQ7jw3oWum+ief3ZU=
msnEBIXAGRqn1RMRO+ePZ4EIXn8= 1 0 nBMYsZe4/KwXQTK3xa44IT1i+VAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 0 1 JatYK++qTFmyjcP+N4ulBWUGsuM= HB5xvt4lWNqiQI5ZzZ5xCyWdMHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 12 13 9mRTxjsXaLfF1jFDJBwJ7cp50Pc=
myS5jE+yNF8ro+nQsQQr6pgloxs= 1 1 HB5xvt4lWNqiQI5ZzZ5xCyWdMHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 14 14 16 NibuxaPDR+Q4n9sJzl6POneAEzE= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 28 28 mKxkd/RFT9jqozu1u/T6GnlIqUA=
myq+WBB21kPtGTwp2xjQSgDtBI8= 1 0 1hoJsYZcE/+/eDucWflORoPfq08wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 22 0 16 O/5tSbehsi2TZSsDJHdXEor1G+o= HaEBqtgrZsLiDB5cK7t5k2ftu0IwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 8 13 Ij2MCgD9dp11OqLLp/Tuy9IKTps=
nF6Lb2PsYsaura+iefSLPn8hoBc= 1 0 5w4VOElhz/QMjoIotBntn37jP/0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 10 6 10 gqR7IT0pFOuF8EcMwXxBWSo1h3I= SMdX6jV86aQ5Ezw+o3akO+TAHYUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 8 5 3c+ioKeu9+2zX7BTFrN/kNEU1yw=
nMZ1Wh49C509bIBTQzTl8nHkTRo= 1 0 Rt4PvQZT9BvXwSrpxvLwhAfmymkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 0 3 QQ7UYBDC3CR7PODpC35oJZyF3uw= epUbaNhYDqXv4iCewxM8P8SHd+swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 9 5 eBwx/TXNRKfuAUjhz9q6YiizIqM=
nPrOdLlrBeHL/E66zIJqqsQo/0w= 2 3 YqgSlXJr7GJ4Ivo81JUz+VtNTzkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 7 15 17 EQEEWk8gLjNUQtIgO3e1JUksG/c= SMdX6jV86aQ5Ezw+o3akO+TAHYUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 6 3 WeuL3wBkIzh451R9RIoLtmuLkMc=
nptmKY9dJIY3chaUb6d4GDKblB4= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 6 16 zOnrKmdPqCFRR75fY5wF73CQnHE= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 6 6 fpYAeiTVSjFAGglUswRXfhVe7rM=
nxFEXEV6cK/b5sh4jAciki53BUA= 1 0 Rt4PvQZT9BvXwSrpxvLwhAfmymkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 0 6 +ZQdeN4mYybN2JGdrT1ZpLaO0g0= epUbaNhYDqXv4iCewxM8P8SHd+swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 12 8 +ZQdeN4mYybN2JGdrT1ZpLaO0g0=
